Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_C7,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,rel_flux_SNR_C7,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,N_Src_Pixels_C2,N_Sky_Pixels_C2,N_Src_Pixels_C3,N_Sky_Pixels_C3,N_Src_Pixels_C4,N_Sky_Pixels_C4,N_Src_Pixels_C5,N_Sky_Pixels_C5,N_Src_Pixels_C6,N_Sky_Pixels_C6,N_Src_Pixels_C7,N_Sky_Pixels_C7
HATP22B-0307_C.fit,307,0,60037.81529,2460037.815,2460037.815,2460037.818,2460037.819,1.584564792,39.04219699,-29.9375,60,10.37833333,50.21694444,23.65366932,38,66,99,4.317738501,0.227648761,0.163887123,0.283559941,0.137307873,0.167645833,0.232334113,0.018625372,0.002403018,0.00215917,0.002668699,0.002076078,0.002168961,0.002426828,231.8202619,94.73453038,75.90284156,106.2539952,66.13810128,77.29316212,95.73570978,928479.1411,3971.357006,2034.258427,996.3574818,2034.758427,1051.142518,4008930.135,4536.459792,2242.298656,1787.86627,9900.039063,883.7133622,603.6158918,14659,25.09171019,25.75070053,26.27831139,25.22308966,345.9185102,0.997841296,2220.716639,1578.482986,2221.216639,469.017014,172172.3124,1619.110143,106.3376159,1038.245117,37.95301189,600.5392433,24.91301083,24.66732098,25.05205295,24.28258901,37.09838242,0.986886587,2487.144058,762.0091695,2487.644058,1285.490831,130739.2895,1616.612806,80.87235799,936.1827393,28.81967339,605.6857927,24.28427156,26.33857822,27.98554493,24.69161151,344.3902517,0.978780643,2973.81253,575.994101,2974.31253,1471.505899,205116.6308,1635.054639,125.4494045,1112.687256,45.21513256,608.3889688,23.81351191,25.66789355,26.93031039,24.40547671,12.40172724,0.988314375,2424.048029,147.6005961,2424.548029,1899.899404,112095.8529,1620.104338,69.19051463,958.9215698,24.70998489,612.097663,22.65210672,23.16994083,26.06352547,20.2763562,7.181814176,0.935549683,2733.044485,1569.370761,2733.544485,478.1292391,133307.2536,1613.850546,82.60198192,940.9868164,29.38574566,603.509654,24.68543124,24.01803896,25.22317603,22.8129019,21.47170111,0.981300953,153.0653325,879.221283,153.5653325,1168.278717,175047.8018,1622.980754,107.8557471,1187.861572,38.58687387,600.6217727,20.13564283,22.18957102,21.5695212,22.80962084,290.7431735,0.994442979,4536.459792,14585,4536.459792,14617,4536.459792,14534,4536.459792,14638,4536.459792,14677,4536.459792,14334
HATP22B-0308_C.fit,308,0,60037.81613,2460037.816,2460037.816,2460037.819,2460037.82,1.590776815,38.85989383,-29.9375,60,10.37805556,50.21722222,23.92141347,38,66,99,4.350374617,0.229142486,0.161447086,0.277211381,0.139211139,0.168970572,0.235757737,0.018147047,0.00232981,0.00207881,0.002551043,0.002015501,0.002105047,0.002356064,239.7290654,98.35242086,77.66322498,108.6658906,69.07024643,80.26926298,100.0642318,949386.2039,3926.465867,2036.307574,994.9807056,2036.807574,1052.519294,4130185.643,4536.459792,2245.478299,1839.334473,11619.9502,910.4424668,587.6649966,14717,25.15127919,25.09737507,25.40641092,24.78833923,329.4493077,0.997403875,2222.983487,1576.912294,2223.483487,470.5877058,176989.0127,1601.074903,110.543868,1084.034668,39.01478705,584.672717,24.71302892,24.84621358,24.50531958,25.18710758,59.65963971,0.996860956,2489.323352,760.9544933,2489.823352,1286.545507,131969.5384,1597.540475,82.60794667,966.6173706,29.09086478,590.2845818,24.21839498,24.69012322,27.19174676,22.18849968,354.6240256,0.958315909,2976.013299,574.7175656,2976.513299,1472.782434,206058.8127,1616.093843,127.5042372,1127.742676,45.42282356,592.4876732,24.46454765,24.2889957,25.33215444,23.24583697,2.60127888,0.992588149,2426.135923,146.7523114,2426.635923,1900.747689,116014.6089,1603.849312,72.3351053,970.4420166,25.5738206,596.1572754,23.28750126,23.13865502,25.69487847,20.58243158,13.12436205,0.940765647,2734.981407,1567.958612,2735.481407,479.5413882,137230.4264,1598.627955,85.84262897,941.5666504,30.25055499,587.6412576,24.70420595,23.44122005,25.90695829,20.97548181,10.9070602,0.949769114,155.1035895,877.8237674,155.6035895,1169.676233,181123.8048,1600.579436,113.1613969,1258.085693,39.92624494,584.873172,20.91093631,22.03854545,20.3777132,23.6993777,270.5132714,0.977531909,4536.459792,14638,4536.459792,14739,4536.459792,14610,4536.459792,14531,4536.459792,14489,4536.459792,14763
HATP22B-0309_C.fit,309,0,60037.81698,2460037.817,2460037.817,2460037.82,2460037.82,1.59707073,38.67709986,-29.96875,60,10.37777778,50.21638889,23.12605549,38,66,99,4.332411975,0.232834052,0.159957294,0.277435109,0.13698532,0.17149737,0.233328096,0.017758714,0.002302381,0.002038718,0.002510391,0.001971418,0.002075843,0.002305446,243.9597876,101.1274856,78.45973531,110.5146874,69.48568157,82.61578042,101.2073602,965281.6116,3922.452739,2038.729109,995.0898484,2039.229109,1052.410152,4181997.613,4536.459792,2251.31833,1857.577206,13689.80273,921.863701,585.5368962,14672,24.24894427,24.10095607,24.40367912,23.79823303,329.1791135,0.997203662,2225.307393,1577.199973,2225.807393,470.3000265,182303.8782,1598.173868,114.0701158,1135.901611,40.18637585,581.9778154,23.6110641,23.60690945,23.92150321,23.29231568,33.04490167,0.995677198,2491.705874,761.2825547,2492.205874,1286.217445,133111.6544,1596.839553,83.35944216,1058.538208,29.3426285,588.4633644,23.38910018,23.78161589,25.32556173,22.23767005,347.6399177,0.979738523,2978.44925,575.0699741,2978.94925,1472.430026,209641.1846,1617.254394,129.6278343,1248.794067,46.21250804,590.437245,23.37221673,23.25384361,24.92844972,21.57923749,2.722397187,0.979282812,2428.533268,146.5705179,2429.033268,1900.929482,116298.2568,1600.191829,72.67769695,1043.306519,25.63634688,594.3951271,23.2091683,22.15626492,23.17492792,21.13760192,7.863012304,0.990912795,2737.420521,1568.318454,2737.920521,479.181546,141309.1159,1596.253257,88.52549891,1019.712524,31.14964585,585.2118548,23.80618386,23.63770204,25.43536313,21.84004096,24.70218559,0.945990199,157.4683019,877.9017299,157.9683019,1169.59827,182617.5217,1599.19639,114.1933054,1410.060547,40.25551424,582.7745217,20.24571102,20.70271636,20.10665362,21.2987791,76.29242027,0.99579909,4536.459792,14704,4536.459792,14643,4536.459792,14386,4536.459792,14663,4536.459792,14516,4536.459792,14701
HATP22B-0310_C.fit,310,0,60037.81782,2460037.818,2460037.817,2460037.82,2460037.821,1.603249668,38.49948533,-29.9375,60,10.37805556,50.21611111,23.90293228,38,66,99,4.33349611,0.233289612,0.164352206,0.278897507,0.136455578,0.171474926,0.22723971,0.017671308,0.002294957,0.002044883,0.002500925,0.001960502,0.002062081,0.002269011,245.2278127,101.653134,80.37242867,111.5177576,69.602375,83.15623336,100.1492469,967147.4569,3909.561079,2035.595399,996.2852793,2036.095399,1051.214721,4191129.743,4536.459792,2249.538918,1863.106128,12723.36328,923.876753,581.2365146,14615,24.86899689,25.0852234,25.26406901,24.90637778,332.0613113,0.999353954,2222.126566,1578.347752,2222.626566,469.1522476,182946.0436,1595.507018,114.6632647,1114.489624,40.32793236,577.5789123,24.73100943,24.85409772,24.44893966,25.25925578,51.96449999,0.981665874,2488.512083,762.1114915,2489.012083,1285.388508,136516.0966,1593.994651,85.64401176,1007.597412,30.09309084,583.668475,24.1745815,25.41563759,27.11272427,23.71855091,352.1682472,0.980933453,2975.124554,575.8431749,2975.624554,1471.656825,210912.1438,1609.188926,131.0673597,1218.366699,46.49267347,586.2019316,24.19186792,25.00242395,25.76944252,24.23540538,13.45001398,0.995275475,2425.265334,147.6930367,2425.765334,1899.806963,116126.5497,1595.764703,72.77172472,1015.301086,25.59849641,589.9449435,23.68184425,22.96369558,24.96783763,20.95955352,350.9770741,0.966806265,2734.292018,1569.357993,2734.792018,478.1420069,141566.4435,1588.388352,89.12583837,978.4304199,31.20637017,580.7718532,24.51108207,24.2265944,27.23284386,21.22034495,2.975246894,0.93961273,154.2405959,879.040006,154.7405959,1168.459994,179080.1797,1593.510181,112.3809448,1280.753174,39.47575597,578.3197659,21.16114392,20.60577171,19.00806116,22.20348225,273.0753288,0.975962655,4536.459792,14516,4536.459792,14478,4536.459792,14659,4536.459792,14601,4536.459792,14736,4536.459792,14686
HATP22B-0311_C.fit,311,0,60037.81866,2460037.819,2460037.818,2460037.821,2460037.822,1.609467984,38.32254799,-29.9375,60,10.37833333,50.21472222,23.77194554,38,66,99,4.346571839,0.234190222,0.163818077,0.279238888,0.136212073,0.170031456,0.228499384,0.017777612,0.002305343,0.002047689,0.002512432,0.001966022,0.002065186,0.002278035,244.4969419,101.5858556,80.00144289,111.142872,69.28306981,82.33226898,100.3054877,962630.0727,3903.047565,2033.798234,995.0311495,2034.298234,1052.46885,4184140.765,4536.459792,2248.726891,1860.670934,14219.17285,922.3361294,579.4610599,14432,24.77873375,24.58422569,25.1071394,24.06131198,343.534899,0.997433478,2220.25624,1577.039636,2220.75624,470.4603644,182661.1053,1592.727534,114.6844651,1206.769043,40.26512164,576.5715613,24.65145145,24.34878469,24.3763234,24.32124599,43.89494536,0.996559476,2486.815044,760.7948785,2487.315044,1286.705121,135499.0186,1589.860976,85.22696049,1032.269409,29.86889001,581.7753012,24.0817719,24.66714563,26.78128241,22.55300885,353.7707862,0.969631115,2973.18037,574.7753309,2973.68037,1472.724669,210127.8764,1608.848001,130.6076623,1249.971069,46.31979254,585.0844563,24.33645145,24.14293052,25.60894581,22.67691523,4.965125838,0.984910615,2423.774805,146.3906444,2424.274805,1901.109356,115402.6088,1593.396863,72.42552777,1051.578125,25.43891361,588.6042522,23.10051692,21.84421107,24.17384632,19.51457581,2.579924446,0.955159882,2732.285186,1567.963369,2732.785186,479.5366306,139891.4466,1587.257783,88.13404357,1033.681396,30.83714019,579.6765525,24.77074487,22.28495087,24.68722284,19.88267891,7.402309448,0.951407412,152.6816574,878.0035432,153.1816574,1169.496457,179048.017,1588.284816,112.7304217,1412.578491,39.46866615,576.0850429,20.68394844,19.24448939,18.07415988,20.41481889,73.41972725,0.979046348,4536.459792,14641,4536.459792,14615,4536.459792,14570,4536.459792,14654,4536.459792,14697,4536.459792,14903
HATP22B-0312_C.fit,312,0,60037.8195,2460037.82,2460037.819,2460037.822,2460037.823,1.615876443,38.14206682,-29.96875,60,10.37805556,50.21638889,24.27054459,38,66,99,4.30692283,0.234866944,0.163519978,0.277355045,0.137733927,0.169464821,0.228749722,0.017482233,0.002292154,0.002030422,0.002485631,0.001952158,0.002045147,0.002264659,246.3599961,102.4656178,80.5349658,111.5833576,70.55470652,82.86192283,101.0084412,970602.9816,3905.100763,2037.963042,995.6297097,2038.463042,1051.87029,4180312.14,4536.459792,2246.282083,1860.991623,12750.76074,921.4921617,579.5917828,14660,25.51487583,25.05605781,25.08799172,25.02412389,316.9742947,0.998629792,2224.480896,1577.37987,2224.980896,470.1201303,184604.9547,1595.31739,115.716757,1087.95752,40.69361644,575.6272964,24.8479518,25.48328535,25.59561202,25.37095868,42.97224112,0.98446268,2490.959352,761.4758634,2491.459352,1286.024137,136407.6088,1590.190459,85.78067366,1012.27948,30.0691762,582.042943,24.61402407,25.28330862,26.42792754,24.13868971,347.7355137,0.990135158,2977.609488,575.449793,2978.109488,1472.050207,210749.2625,1610.485373,130.860712,1198.409668,46.45676853,584.7005787,24.59943738,24.79597356,26.14953876,23.44240836,356.3635371,0.987958289,2427.492118,147.1618619,2427.992118,1900.338138,117501.0756,1591.308452,73.83928328,983.8563843,25.90149169,588.2073647,23.80409306,23.00999091,24.14113623,21.87884559,3.063032937,0.990269353,2736.738081,1568.450857,2737.238081,479.0491429,140648.1473,1585.997017,88.68121808,998.7537231,31.00394443,578.5023486,24.77494713,24.46121062,26.25465461,22.66776664,3.148974582,0.978468165,156.6626646,878.2942204,157.1626646,1169.20578,180691.9326,1592.091843,113.4934102,1263.323364,39.83104467,576.5052082,21.73848285,20.7952737,18.99094264,22.59960476,83.85335434,0.96892603,4536.459792,14376,4536.459792,14628,4536.459792,14414,4536.459792,14819,4536.459792,14700,4536.459792,14655
HATP22B-0313_C.fit,313,0,60037.82034,2460037.82,2460037.82,2460037.823,2460037.824,1.622365722,37.96120688,-29.9375,60,10.37777778,50.21611111,24.83987656,38,66,99,4.328457105,0.2314557,0.165368806,0.278334655,0.138268294,0.170469456,0.227442438,0.017588817,0.002277806,0.002039273,0.002490745,0.001960028,0.00205181,0.002262579,246.0914256,101.6134244,81.09205474,111.7475363,70.54402898,83.08247835,100.5235514,967281.532,3896.270173,2037.199612,994.6856801,2037.699612,1052.81432,4186836.62,4536.459792,2242.966994,1866.651017,12070.19238,922.9303932,576.1172055,14817,25.86371838,25.55754133,25.67875765,25.43632502,322.3712378,0.998610577,2223.916202,1576.766114,2224.416202,470.7338861,181803.3928,1588.399382,114.4569778,1061.692017,40.07605074,572.0818677,25.45940592,24.34481643,23.89194695,24.79768591,58.02606321,0.992828825,2490.023852,760.4672287,2490.523852,1287.032771,137259.7168,1587.061018,86.48672938,955.5751343,30.25701165,578.2857954,25.53937744,26.1922891,27.16668335,25.21789486,342.7987118,0.991890752,2976.821502,574.5442901,2977.321502,1472.95571,210608.3649,1604.828018,131.2342273,1186.873169,46.4257096,581.1749811,25.07960895,25.38303972,26.29769561,24.46838383,4.049951241,0.994714699,2426.959057,146.3917315,2427.459057,1901.108268,117498.1047,1591.353543,73.83532413,974.065918,25.90083679,584.4596997,24.2212671,24.19734524,25.67095028,22.7237402,15.66840871,0.979815005,2736.03255,1567.824654,2736.53255,479.6753458,140876.7698,1583.300078,88.97667083,949.0085449,31.05434112,575.5306482,25.64675957,24.52470463,27.05558096,21.9938283,0.698753948,0.958269707,156.1648524,877.3934023,156.6648524,1170.106598,179235.183,1588.844795,112.8084905,1261.723633,39.5099243,572.6819123,22.06899856,20.54084934,19.00742875,22.07426992,89.5645945,0.977949475,4536.459792,14553,4536.459792,14540,4536.459792,14537,4536.459792,14465,4536.459792,14640,4536.459792,14533
HATP22B-0314_C.fit,314,0,60037.82119,2460037.821,2460037.821,2460037.824,2460037.825,1.628861561,37.78204307,-29.96875,60,10.37777778,50.21583333,24.31503544,38,66,99,4.324102273,0.233111002,0.163480605,0.275789312,0.137871462,0.172663817,0.228303158,0.017528508,0.002278791,0.002028916,0.002474755,0.001952756,0.002055675,0.002257827,246.6896956,102.2959032,80.57533348,111.4410647,70.60351817,83.99373,101.1163041,969759.8267,3896.646732,2034.733223,994.3477836,2035.233223,1053.152216,4193340.671,4536.459792,2245.315181,1867.595564,13909.55371,924.3641217,576.763339,14711,25.26585497,24.79345867,25.02014623,24.5667711,333.9774369,0.999116186,2221.346511,1576.419476,2221.846511,471.0805236,183326.3059,1588.623698,115.3994531,1179.666748,40.41175593,572.7132913,24.98480513,23.65416463,23.90579474,23.40253451,39.67604359,0.98674458,2487.608154,760.3610414,2488.108154,1287.138959,136260.9075,1587.892314,85.812436,1045.223877,30.03683793,579.0774008,25.0697143,24.60342259,26.28205147,22.92479371,340.8040358,0.969970022,2974.124118,574.1131898,2974.624118,1473.38681,209634.4536,1606.231502,130.5132251,1250.047852,46.21102428,582.6469416,24.7044295,23.69821291,24.94856545,22.44786037,4.818368517,0.988607391,2424.404833,145.9138892,2424.904833,1901.586111,117502.0288,1590.341823,73.88476303,1012.718445,25.9017018,585.6739733,23.65277238,22.79412451,24.89621694,20.69203209,1.842355353,0.966413918,2733.587133,1567.425494,2734.087133,480.0745063,142788.0956,1584.983052,90.0880899,1008.294678,31.47566653,576.2750917,24.8595878,24.32006788,25.73507086,22.90506489,22.02994995,0.973955298,153.4691348,877.3657014,153.9691348,1170.134299,180248.0353,1586.628649,113.604425,1392.838379,39.73319362,573.5090323,21.66808402,19.58848009,18.50213467,20.67482551,288.4643748,0.980865509,4536.459792,14619,4536.459792,14532,4536.459792,14546,4536.459792,14658,4536.459792,14605,4536.459792,14810
HATP22B-0315_C.fit,315,0,60037.82203,2460037.822,2460037.822,2460037.825,2460037.825,1.635315217,37.6058723,-29.9375,60,10.37805556,50.21555556,24.69221452,38,66,99,4.350248676,0.231038836,0.157767273,0.27542169,0.142394195,0.171272756,0.233402413,0.01761739,0.002271626,0.002007895,0.002467599,0.001965945,0.002049382,0.002275606,246.9292402,101.7063735,78.57345888,111.6152605,72.43042299,83.57286404,102.5671538,970073.7851,3894.413149,2035.371113,994.2100754,2035.871113,1053.289925,4220062.199,4536.459792,2248.067493,1877.195508,12931.15332,930.254514,575.772335,14728,25.90231428,25.04879515,25.50336272,24.59422758,337.4756697,0.997362664,2221.985978,1576.111877,2222.485978,471.3881225,182061.4522,1590.540049,114.4651795,1122.840698,40.13293638,571.9622541,25.44356498,24.04058824,24.01649133,24.06468516,45.9394132,0.99626131,2488.199425,759.945764,2488.699425,1287.554236,132190.5524,1586.039121,83.3463378,1053.145996,29.13958427,578.2444121,25.17557187,22.73095365,24.70850394,20.75340336,346.6240391,0.962600768,2974.769527,574.0552296,2975.269527,1473.44477,209483.1562,1602.099008,130.7554372,1206.234985,46.17767286,580.9742788,24.72645079,24.10136186,25.73555701,22.46716671,345.1158676,0.975816432,2424.960395,145.474009,2425.460395,1902.025991,120915.2466,1590.813482,76.00843719,996.9456787,26.65409861,584.1620326,25.05667342,23.88204331,26.08267695,21.68140966,10.30987436,0.961878127,2734.253426,1567.287084,2734.753426,480.2129156,141851.8526,1584.202302,89.54150135,1022.36438,31.26928467,575.215433,24.95843162,23.00112509,25.22093369,20.7813165,8.771229718,0.959774211,154.3834365,876.9194055,154.8834365,1170.580594,183571.5251,1585.563096,115.7768654,1372.873291,40.46581112,572.7102059,21.58249467,21.18590633,20.3294449,22.04236776,281.8029069,0.992239908,4536.459792,14375,4536.459792,14538,4536.459792,14722,4536.459792,14533,4536.459792,14553,4536.459792,14876
HATP22B-0316_C.fit,316,0,60037.82287,2460037.823,2460037.823,2460037.825,2460037.826,1.642073891,37.42329627,-29.96875,60,10.3775,50.21583333,24.50410911,38,66,99,4.315956693,0.228700956,0.164467293,0.278194891,0.13709994,0.173538823,0.229311356,0.017426289,0.002251751,0.002022749,0.002474966,0.001943634,0.002048588,0.002255979,247.6692911,101.5658399,81.30880705,112.4035075,70.53795284,84.71142289,101.6460483,973223.4286,3894.976746,2036.879361,994.613744,2037.379361,1052.886256,4200390.17,4536.459792,2244.077155,1871.76727,12208.37207,925.9180865,576.2605148,14923,25.76052341,25.15934563,25.71043619,24.60825507,343.3199337,0.997251614,2223.551843,1576.63133,2224.051843,470.8686704,181148.332,1587.244569,114.1275488,1080.777344,39.93165162,572.6220874,25.36506733,24.45770675,24.85066471,24.06474878,25.1842311,0.997463341,2489.911606,760.4726713,2490.411606,1287.027329,137456.3491,1586.074296,86.66450838,1017.71051,30.30035655,578.8114928,24.79650106,25.07023478,25.33069745,24.80977212,321.5778204,0.991666889,2976.437744,574.200716,2976.937744,1473.299284,211818.8606,1605.130316,131.9636533,1202.56543,46.69254669,581.3291505,24.66048929,25.07533591,26.47617423,23.67449758,357.5891003,0.987505601,2426.371748,145.9735847,2426.871748,1901.526415,117341.3776,1590.501385,73.77634416,949.2550049,25.86628847,584.8084982,24.52144125,23.12051482,23.75072929,22.49030034,335.4111972,0.99305587,2735.6876,1567.775351,2736.1876,479.7246491,143916.8821,1582.669038,90.93302429,973.4030151,31.72449194,575.744467,25.42785298,24.53517894,27.11791263,21.95244525,14.000662,0.94438273,155.4460198,877.5340964,155.9460198,1169.965904,181541.6271,1588.989484,114.2497348,1279.172852,40.01834811,573.5784391,20.99688843,20.69363431,18.93040563,22.45686298,277.1236705,0.969531175,4536.459792,14688,4536.459792,14672,4536.459792,14546,4536.459792,14562,4536.459792,14761,4536.459792,14643
HATP22B-0317_C.fit,317,0,60037.82371,2460037.824,2460037.823,2460037.826,2460037.827,1.64873,37.24537853,-29.9375,60,10.3775,50.215,25.08532486,38,66,99,4.328508738,0.227634761,0.162173519,0.283268205,0.139752017,0.172251592,0.226594419,0.017524986,0.002253648,0.002021827,0.002505054,0.001954889,0.002050979,0.002251173,246.9907085,101.0072289,80.21138041,113.0786793,71.48846696,83.98504407,100.6561688,970320.0338,3894.12234,2034.424462,994.8942275,2034.924462,1052.605772,4200038.745,4536.459792,2246.931242,1869.233319,12934.3584,925.8406197,576.1368869,14573,25.99182714,25.48755119,26.34579008,24.6293123,342.1311882,0.993131774,2220.908377,1576.917591,2221.408377,470.5824094,179922.055,1586.707695,113.393321,1082.222412,39.66133577,572.1296567,25.58542775,24.03587076,23.55959393,24.5121476,62.91691454,0.995421126,2487.392375,760.6884201,2487.892375,1286.81158,135401.6519,1586.480852,85.34717058,1016.609863,29.84742687,578.4659734,25.19542837,25.31773733,27.68176687,22.95370778,347.3327965,0.958042812,2973.733935,574.5340366,2974.233935,1472.965963,214188.1277,1605.575311,133.4027287,1238.319946,47.21481894,580.8415618,25.65060683,25.60905886,27.30941974,23.90869798,355.6184377,0.98210494,2424.007127,146.3979636,2424.507127,1901.102036,118976.9175,1588.37675,74.90472117,992.3862915,26.22682069,584.4215727,25.0028203,23.84302108,25.88883195,21.79721022,13.75103249,0.963114513,2733.037865,1568.028958,2733.537865,479.4710418,142579.6066,1583.209591,90.0573161,950.2119751,31.42970799,575.3035716,25.96608651,24.52585476,27.17878774,21.87292177,9.037942298,0.949403288,153.112858,877.7958168,153.612858,1169.704183,179251.6751,1588.162652,112.8673281,1321.623169,39.51355977,572.9940234,22.20507715,20.5160443,19.41438883,21.61769978,85.66202994,0.988265631,4536.459792,14665,4536.459792,14574,4536.459792,14502,4536.459792,14722,4536.459792,14653,4536.459792,14618
HATP22B-0318_C.fit,318,0,60037.82455,2460037.825,2460037.824,2460037.827,2460037.828,1.655250208,37.07287834,-29.9375,60,10.37805556,50.21472222,25.19700276,38,66,99,4.312069823,0.229435974,0.164433775,0.276247772,0.135152796,0.175877616,0.230136117,0.017429659,0.002261061,0.002023315,0.002466781,0.001937944,0.002059411,0.002262532,247.3984086,101.4726953,81.26950458,111.9871589,69.74030189,85.40190755,101.716184,971917.7653,3893.890425,2034.832616,995.6091161,2035.332616,1051.890884,4190977.266,4536.459792,2245.36803,1866.499037,12003.88281,923.8431417,576.4905103,14641,26.05348682,25.2783696,25.46689723,25.08984198,328.6469837,0.998942017,2221.563381,1577.612265,2222.063381,469.8877353,181378.2126,1590.606545,114.0308476,1079.956909,39.98232563,573.1125846,25.83431227,24.51883792,24.80031476,24.23736109,40.96374762,0.973273919,2487.704358,761.4518342,2488.204358,1286.048166,137247.9146,1584.279589,86.63111964,964.8354492,30.25441002,578.1199457,25.35921342,25.7184762,27.42350389,24.01344851,341.8521121,0.973172305,2974.442799,575.4296774,2974.942799,1472.070323,210374.6023,1602.455771,131.2826264,1169.940918,46.37417985,581.3632712,25.69862306,24.57692582,25.7922352,23.36161643,347.2281465,0.988043691,2424.67905,147.4465681,2425.17905,1900.053432,115717.8172,1588.169091,72.86240354,987.6947632,25.50839697,584.5919072,24.21071562,22.43560455,23.58376912,21.28743998,6.825009172,0.988964119,2733.374815,1568.790966,2733.874815,478.7090339,145371.0637,1583.029598,91.8309196,967.7085571,32.04504622,575.5162381,26.38747951,25.27987709,27.81537899,22.7443752,12.2073089,0.952432593,153.7213079,878.5865363,154.2213079,1168.913464,181828.1549,1589.428633,114.3984392,1269.441895,40.08150921,572.8935826,22.83518859,21.19261819,19.32361495,23.06162143,275.3917674,0.968256355,4536.459792,14466,4536.459792,14749,4536.459792,14744,4536.459792,14703,4536.459792,14733,4536.459792,14547
