pl_name,pl_orbper,pl_orbpererr1,pl_orbeccen,pl_orbeccenerr1,pl_orbincl,pl_orbinclerr1,pl_tranmid,pl_tranmiderr1,pl_ratdor,pl_ratdorerr1,pl_ratror,pl_ratrorerr1,pl_orblper,pl_orblpererr1,st_teff,st_met,st_logg
Kepler-1063 b,14.079698,0.000095,0,,89.38,,2454972.959,0.0027,61,29,0.0134,0.0048,,,5530,,4.51
Kepler-1063 b,14.07971466,0.00002871,0,,89.95,,2454972.958,0.00167,81.47,4.3,0.01196,0.0006,,,5568,-0.04,4.5
Kepler-1063 b,14.07971466,0.00002871,0,,89.95,,2454972.958,0.00167,81.47,4.3,0.01196,0.0006,,,5568,-0.04,4.5
Kepler-1063 b,14.07969236,0.00003103,,,,,2454972.961,0.00184,,,,,,,5571.73,0.223,
Kepler-1063 b,14.07971049,0.00000205,,,,,2454958.878,0.00184,,,,,,,5571.73,0.223,
Kepler-1062 b,9.30412078,0.00002394,0,,89.38,,2454973.34,0.00213,37.55,5,0.02278,0.00085,,,4458,-0.16,4.61
Kepler-1062 b,9.30414969,0.00000314,,,,,2454973.341,0.002638,,,,,,,4412,,4.49
Kepler-1062 b,9.30413878,0.00002541,,,,,2454973.339,0.00228,,,,,,,4412,,4.49
Kepler-1062 b,,,,,,,,,,,,,,,4457,,
Kepler-1062 b,9.30412078,0.00002394,0,,89.38,,2454973.34,0.00213,37.55,5,0.02278,0.00085,,,4458,-0.16,4.61
Kepler-1062 b,9.30413878,0.00002541,0,,89.16,,2454973.339,0.00228,33.2,10.2,0.02323,0.00017,,,4458,-0.16,4.61
Kepler-1062 b,9.30412078,0.00002394,0,,89.38,,2454973.34,0.00213,37.55,5,0.02278,0.00085,,,4458,-0.16,4.61
Kepler-1062 b,9.30412078,0.00002394,,,,,2454973.34,0.00213,,,0.02278,0.00085,,,4597,0.11,4.62
Kepler-1062 b,9.30419319,0.00002389,,,,,2454973.336,0.002172,,,,,,,4412,,4.49
Kepler-1062 b,9.304236,0.000064,0,,88.81,,2454973.335,0.0026,28,13,0.0246,0.0068,,,4451,,4.69
Kepler-1061 b,2.75797905,0.00000175,,,,,2454953.847,0.001564,,,,,,,6126,,4.52
Kepler-1061 b,2.758006,0.000014,0,,87.09,,2454964.875,0.0015,9.4,2.6,0.01365,0.00029,,,6424,,4.28
Kepler-1061 b,2.75797738,0.00000928,0,,80.18,,2454964.879,0.00279,5.13,2.5,0.01548,0.00021,,,5919,-0.08,4.43
Kepler-1061 b,2.75797738,0.00000928,,,,,2454964.879,0.00279,,,,,,,6126,,4.52
Kepler-1061 b,2.75798267,0.00000388,0,,73.34,,2454964.879,0.00119,3.33,1.7,0.01726,0.00041,,,6419,-0.2,4.32
Kepler-1061 b,,,,,,,,,,,,,,,5994,,
Kepler-1061 b,2.75800485,0.00000364,,,,,2454964.873,0.001115,,,,,,,6126,,4.52
Kepler-1061 b,2.75798267,0.00000388,0,,73.34,,2454964.879,0.00119,3.33,1.7,0.01726,0.00041,,,6419,-0.2,4.32
Kepler-1061 b,2.75798267,0.00000388,0,,73.34,,2454964.879,0.00119,3.33,1.7,0.01726,0.00041,,,6419,-0.2,4.32
Kepler-1061 b,2.75798267,0.00000388,,,,,2454964.879,0.00119,,,0.01726,0.00041,,,6067,-0.03,4.42
Kepler-1060 b,46.8776724,0.0003107,0,,87.75,,2454970.668,0.00575,21.2,10.1,0.02418,0.00228,,,5504,0.2,4.42
Kepler-1060 b,46.8779367,0.000305,,,,,2454970.663,0.00601,,,0.02249,0.00005,,,5797,-0.03,4.44
Kepler-1060 b,46.87882,0.001,0,,88.81,,2454970.654,0.0083,30.7,4.7,0.02026,0.00052,,,5837,,4.38
Kepler-1060 b,46.8779367,0.000305,0,,88.81,,2454970.663,0.00601,32.5,10.4,0.02249,0.00005,,,5790,-0.42,4.37
Kepler-1060 b,,,,,,,,,,,,,,,5500,,
Kepler-1060 b,46.87827068,0.00000734,,,,,2454970.657,0.006558,,,,,,,5688,,4.35
Kepler-1060 b,46.8776724,0.0003107,,,,,2454970.668,0.00575,,,,,,,5688,,4.35
Kepler-1060 b,46.8779367,0.000305,0,,88.81,,2454970.663,0.00601,32.5,10.4,0.02249,0.00005,,,5790,-0.42,4.37
Kepler-1060 b,46.878956,0.00038087,,,,,2454970.652,0.005307,,,,,,,5688,,4.35
Kepler-1060 b,46.8779367,0.000305,0,,88.81,,2454970.663,0.00601,32.5,10.4,0.02249,0.00005,,,5790,-0.42,4.37
Kepler-106 e,43.84444353,0.00009688,,,,,2454984.934,0.00189,,,0.02296,0.00225,,,5955,-0.04,4.42
Kepler-106 e,,,,,,,,,,,,,,,5860,,
Kepler-106 e,43.84437655,0.00000222,,,,,2454984.936,0.001978,,,,,,,5888,-0.11,4.42
Kepler-106 e,43.84445,0.00019,0,,89.95,,2454984.934,0.0021,54,18,0.02229,0.00066,,,5865,,4.41
Kepler-106 e,43.84444353,0.00009688,0,,89.38,,2454984.934,0.00189,46.7,23.1,0.02296,0.00225,,,5881,-0.16,4.39
Kepler-106 e,43.84449588,0.00008624,,,,,2454984.935,0.001666,,,,,,,5888,-0.11,4.42
Kepler-106 e,43.84439721,0.00009613,0,,88.27,,2454984.935,0.00192,28.2,13.4,0.02593,0.00003,,,5854,-0.12,4.41
Kepler-106 e,43.84439721,0.00009613,,,,,2454984.935,0.00192,,,,,,,5888,-0.11,4.42
Kepler-106 e,43.84444353,0.00009688,0,,89.38,,2454984.934,0.00189,46.7,23.1,0.02296,0.00225,,,5881,-0.16,4.39
Kepler-106 e,43.84444353,0.00009688,0,,89.38,,2454984.934,0.00189,46.7,23.1,0.02296,0.00225,,,5881,-0.16,4.39
Kepler-106 e,43.8445,,,,,,2454984.934,,,,0.02268,,,,5858,-0.12,4.41
Kepler-106 d,23.9800854,0.0002003,0,,85.45,,2454980.537,0.00647,11.98,5.9,0.01188,0.0003,,,5854,-0.12,4.41
Kepler-106 d,23.9802,,,,,,2454980.533,,,,0.00836,,,,5858,-0.12,4.41
Kepler-106 d,23.9800854,0.0002003,,,,,2454980.537,0.00647,,,,,,,5888,-0.11,4.42
Kepler-106 d,23.9802348,0.0001833,,,,,2454980.533,0.00631,,,0.00883,0.00036,,,5955,-0.04,4.42
Kepler-106 d,23.9802348,0.0001833,0,,89.38,,2454980.533,0.00631,38.83,7.2,0.00883,0.00036,,,5881,-0.16,4.39
Kepler-106 d,,,,,,,,,,,,,,,5860,,
Kepler-106 d,23.9802348,0.0001833,0,,89.38,,2454980.533,0.00631,38.83,7.2,0.00883,0.00036,,,5881,-0.16,4.39
Kepler-106 d,23.9802348,0.0001833,0,,89.38,,2454980.533,0.00631,38.83,7.2,0.00883,0.00036,,,5881,-0.16,4.39
Kepler-106 d,23.98059,0.00057,0,,89.38,,2454980.528,0.011,36,12,0.00824,0.00056,,,5865,,4.41
Kepler-106 d,23.97923476,0.00007157,,,,,2454980.511,0.001708,,,,,,,5888,-0.11,4.42
Kepler-106 c,13.5708,,,,,,2454969.278,,,,0.02211,,,,5858,-0.12,4.41
Kepler-106 c,13.57076622,0.00001624,0,,89.95,,2454969.28,0.00101,32.883,0.508,0.02089,0.00036,,,5881,-0.16,4.39
Kepler-106 c,13.570733,0.000036,0,,88.24,,2454969.28,0.0013,24.6,8.2,0.02182,0.00065,,,5865,,4.41
Kepler-106 c,13.57076622,0.00001624,,,,,2454969.28,0.00101,,,0.02089,0.00036,,,5955,-0.04,4.42
Kepler-106 c,13.57076622,0.00001624,0,,89.95,,2454969.28,0.00101,32.883,0.508,0.02089,0.00036,,,5881,-0.16,4.39
Kepler-106 c,13.57078354,0.00000134,,,,,2454955.708,0.0012,,,,,,,5888,-0.11,4.42
Kepler-106 c,13.57076622,0.00001624,0,,89.95,,2454969.28,0.00101,32.883,0.508,0.02089,0.00036,,,5881,-0.16,4.39
Kepler-106 c,13.57078281,0.00001585,,,,,2454969.279,0.000957,,,,,,,5888,-0.11,4.42
Kepler-106 c,13.57078332,0.0000127,,,,,2454969.277,0.000728,,,,,,,5888,-0.11,4.42
Kepler-106 c,,,,,,,,,,,,,,,5860,,
Kepler-106 c,13.57078281,0.00001585,0,,87.07,,2454969.279,0.000957,16.93,7.9,0.02391,0.00041,,,5854,-0.12,4.41
Kepler-106 b,6.16486,,,,,,2454968.64,,,,0.00726,,,,5858,-0.12,4.41
Kepler-106 b,6.16491696,0.00004865,0,,87.66,,2454968.637,0.00697,12.42,5.4,0.00753,0.00015,,,5881,-0.16,4.39
Kepler-106 b,6.164876,0.00004635,,,,,2454968.639,0.00661,,,,,,,5888,-0.11,4.42
Kepler-106 b,6.16491696,0.00004865,,,,,2454968.637,0.00697,,,0.00753,0.00015,,,5955,-0.04,4.42
Kepler-106 b,,,,,,,,,,,,,,,5860,,
Kepler-106 b,6.165,0.0001,0,,87.66,,2454968.634,0.0072,14.5,4.8,0.00718,0.00045,,,5865,,4.41
Kepler-106 b,6.16487649,0.00004249,,,,,2454968.639,0.005296,,,,,,,5888,-0.11,4.42
Kepler-106 b,6.164876,0.00004635,0,,86.69,,2454968.639,0.00661,11.19,4.7,0.00719,0.00259,,,5854,-0.12,4.41
Kepler-106 b,6.16491696,0.00004865,0,,87.66,,2454968.637,0.00697,12.42,5.4,0.00753,0.00015,,,5881,-0.16,4.39
Kepler-106 b,6.16491696,0.00004865,0,,87.66,,2454968.637,0.00697,12.42,5.4,0.00753,0.00015,,,5881,-0.16,4.39
Kepler-1059 b,3.76419105,0.00000954,0,,89.38,,2454965.351,0.00217,14.08,1.5,0.02192,0.00096,,,5065,-0.14,4.62
Kepler-1059 b,3.76419105,0.00000954,0,,89.38,,2454965.351,0.00217,14.08,1.5,0.02192,0.00096,,,5065,-0.14,4.62
Kepler-1059 b,3.76419737,0.00000322,,,,,2455187.436,0.003034,,,,,,,4855,,4.56
Kepler-1059 b,,,,,,,,,,,,,,,5068,,
Kepler-1059 b,3.76417012,0.00001149,,,,,2454965.355,0.00266,,,,,,,4855,,4.56
Kepler-1059 b,3.764162,0.00004,0,,87.66,,2454965.353,0.0043,12.7,5.5,0.0224,0.0067,,,4883,,4.74
Kepler-1059 b,3.76419105,0.00000954,0,,89.38,,2454965.351,0.00217,14.08,1.5,0.02192,0.00096,,,5065,-0.14,4.62
Kepler-1059 b,3.76418097,0.00001042,,,,,2454965.355,0.002267,,,,,,,4855,,4.56
Kepler-1059 b,3.76417012,0.00001149,0,,88.83,,2454965.355,0.00266,14.03,2.5,0.02133,0.00074,,,5063,-0.14,4.62
Kepler-1059 b,3.76419105,0.00000954,,,,,2454965.351,0.00217,,,0.02192,0.00096,,,4906,-0.15,4.61
Kepler-1058 b,110.96546,0.001146,0,,89.38,,2455020.043,0.00775,49.9,22.7,0.0356,0.00004,,,4441,-0.86,4.7
Kepler-1058 b,110.9634609,0.00001254,,,,,2455020.052,0.010715,,,,,,,4517.79,-0.245,
Kepler-1058 b,110.9655,0.003,0,,88.81,,2455020.043,0.0092,37,6.5,0.03852,0.00081,,,4580,,4.67
Kepler-1058 b,110.9643706,0.0008471,,,,,2455020.046,0.00648,,,,,,,4517.79,-0.245,
Kepler-1058 b,110.96546,0.001146,,,,,2455020.043,0.00775,,,0.0356,0.00004,,,4644,-0.06,4.63
Kepler-1058 b,110.9643706,0.0008471,0,,89.14,,2455020.046,0.00648,48.6,19.9,0.03537,0.00475,,,4441,-0.86,4.7
Kepler-1058 b,110.96546,0.001146,0,,89.38,,2455020.043,0.00775,49.9,22.7,0.0356,0.00004,,,4441,-0.86,4.7
Kepler-1058 b,110.9642633,0.0004647,,,,,2455020.03,0.002161,,,,,,,4517.79,-0.245,
Kepler-1058 b,110.96546,0.001146,0,,89.38,,2455020.043,0.00775,49.9,22.7,0.0356,0.00004,,,4441,-0.86,4.7
Kepler-1057 b,14.08826442,0.00005244,0,,89.71,,2454970.343,0.00322,26.2,1.4,0.02721,0.00089,,,5853,-0.1,4.53
Kepler-1057 b,14.08825329,0.00005002,,,,,2454970.345,0.003078,,,,,,,6014,,4.56
Kepler-1057 b,14.08827448,0.00004045,0,,89.38,,2454970.344,0.0024,26.17,3,0.02813,0.00071,,,5853,-0.1,4.53
Kepler-1057 b,14.08826442,0.00005244,,,,,2454970.343,0.00322,,,,,,,6014,,4.56
Kepler-1057 b,14.08818,0.00016,0,,88.24,,2454970.344,0.0043,21.2,8.6,0.0276,0.0037,,,5831,,4.54
Kepler-1057 b,14.08827448,0.00004045,,,,,2454970.344,0.0024,,,0.02813,0.00071,,,5987,0.01,4.38
Kepler-1057 b,14.08827448,0.00004045,0,,89.38,,2454970.344,0.0024,26.17,3,0.02813,0.00071,,,5853,-0.1,4.53
Kepler-1057 b,,,,,,,,,,,,,,,5852,,
Kepler-1057 b,14.08830133,0.00000406,,,,,2455012.608,0.003685,,,,,,,6014,,4.56
Kepler-1057 b,14.08827448,0.00004045,0,,89.38,,2454970.344,0.0024,26.17,3,0.02813,0.00071,,,5853,-0.1,4.53
Kepler-1056 b,27.495606,0.0001457,0,,88.24,,2454966.284,0.00359,26.9,12.9,0.02335,0.00293,,,5657,-0.48,4.4
Kepler-1056 b,27.495634,0.0001485,,,,,2454966.285,0.00403,,,,,,,6071.7,0.093,4.35
Kepler-1056 b,27.49583745,0.00000803,,,,,2454966.278,0.006638,,,,,,,6071.7,0.093,4.35
Kepler-1056 b,27.4954,0.00042,0,,88.81,,2454966.284,0.0053,32,13,0.023,0.0027,,,5707,,4.36
Kepler-1056 b,,,,,,,,,,,,,,,5651,,
Kepler-1056 b,27.495634,0.0001485,0,,88.87,,2454966.285,0.00403,33.6,14.7,0.02125,0.00375,,,5657,-0.48,4.4
Kepler-1056 b,27.49568902,0.00014798,,,,,2454966.285,0.004021,,,,,,,6071.7,0.093,4.35
Kepler-1056 b,27.495606,0.0001457,0,,88.24,,2454966.284,0.00359,26.9,12.9,0.02335,0.00293,,,5657,-0.48,4.4
Kepler-1056 b,27.495606,0.0001457,,,,,2454966.284,0.00359,,,0.02335,0.00293,,,6127,0.02,4.33
Kepler-1056 b,27.495606,0.0001457,0,,88.24,,2454966.284,0.00359,26.9,12.9,0.02335,0.00293,,,5657,-0.48,4.4
Kepler-1055 b,2.2950397,0.00000187,,,,,2454954.216,0.00165,,,,,,,5681.94,0.049,4.56
Kepler-1055 b,2.29503623,0.00000347,0,,89.38,,2454965.693,0.00125,10.71,1.2,0.01198,0.00038,,,5750,-0.38,4.52
Kepler-1055 b,2.29503515,0.0000129,0,,89.14,,2454965.693,0.00457,10.61,3.8,0.01193,0.00098,,,5637,-0.06,4.48
Kepler-1055 b,2.29503623,0.00000347,0,,89.38,,2454965.693,0.00125,10.71,1.2,0.01198,0.00038,,,5750,-0.38,4.52
Kepler-1055 b,2.29503515,0.0000129,,,,,2454965.693,0.00457,,,,,,,5681.94,0.049,4.56
Kepler-1055 b,2.29503623,0.00000347,0,,89.38,,2454965.693,0.00125,10.71,1.2,0.01198,0.00038,,,5750,-0.38,4.52
Kepler-1055 b,,,,,,,,,,,,,,,5682,,
Kepler-1055 b,2.29503026,0.00000292,,,,,2454965.695,0.001026,,,,,,,5681.94,0.049,4.56
Kepler-1055 b,2.29503623,0.00000347,,,,,2454965.693,0.00125,,,0.01198,0.00038,,,5723,-0.02,4.49
Kepler-1055 b,2.295026,0.000013,0,,82.51,,2454965.693,0.0015,6.3,2.3,0.0135,0.0011,,,5782,,4.52
Kepler-1054 b,4.30655689,0.00001426,0,,77.92,,2454965.442,0.00282,4.15,2.1,0.01772,0.00009,,,6108,0.07,4.47
Kepler-1054 b,4.30655689,0.00001426,0,,77.92,,2454965.442,0.00282,4.15,2.1,0.01772,0.00009,,,6108,0.07,4.47
Kepler-1054 b,,,,,,,,,,,,,,,5909,,
Kepler-1054 b,4.30656389,0.00001364,,,,,2454965.441,0.00271,,,,,,,5905,,4.14
Kepler-1054 b,4.30656389,0.00001364,0,,77.07,,2454965.441,0.00271,3.99,2,0.0173,0.0004,,,6108,0.07,4.47
Kepler-1054 b,4.30655689,0.00001426,0,,77.92,,2454965.442,0.00282,4.15,2.1,0.01772,0.00009,,,6108,0.07,4.47
Kepler-1054 b,4.30655689,0.00001426,,,,,2454965.442,0.00282,,,0.01772,0.00009,,,6209,0.09,4.26
Kepler-1054 b,4.30656157,0.00000375,,,,,2454965.44,0.003325,,,,,,,5905,,4.14
Kepler-1054 b,4.30643,0.000053,0,,84.8,,2454965.449,0.0041,6.8,1.9,0.01508,0.00047,,,5866,,4.55
Kepler-1053 b,2.41434868,0.00000423,,,,,2454965.429,0.00147,,,,,,,4405.22,0.037,4.7
Kepler-1053 b,2.41435165,0.00000254,0,,88.81,,2454965.429,0.000881,14.66,2,0.01319,0.00028,,,4182,-0.58,4.7
Kepler-1053 b,2.41434868,0.00000423,0,,89.12,,2454965.429,0.00147,14.36,1.7,0.0123,0.00052,,,4507,0.18,4.57
Kepler-1053 b,2.41434403,0.00000306,,,,,2454965.43,0.001061,,,,,,,4405.22,0.037,4.7
Kepler-1053 b,2.41435165,0.00000254,0,,88.81,,2454965.429,0.000881,14.66,2,0.01319,0.00028,,,4182,-0.58,4.7
Kepler-1053 b,2.41435165,0.00000254,0,,88.81,,2454965.429,0.000881,14.66,2,0.01319,0.00028,,,4182,-0.58,4.7
Kepler-1053 b,2.41435261,0.00000174,,,,,2454955.772,0.001527,,,,,,,4405.22,0.037,4.7
Kepler-1053 b,,,,,,,,,,,,,,,4500,,
Kepler-1053 b,2.41436,0.000012,0,,85.37,,2454965.428,0.0013,9.2,3.8,0.0141,0.0012,,,4286,,4.71
Kepler-1053 b,2.41435165,0.00000254,,,,,2454965.429,0.000881,,,0.01319,0.00028,,,4529,0.1,4.63
Kepler-1052 c,180.921729,0.002826,0,,89.99,,2455067.334,0.0133,157.5,13.8,0.02485,0.00134,,,5818,-0.22,4.55
Kepler-1052 c,180.921729,0.002826,,,,,2455067.334,0.0133,,,,,,,5720,0.03,4.48
Kepler-1052 c,180.92477,0.001812,0,,89.95,,2455067.32,0.00808,160,27.2,0.0242,0.00064,,,5835,-0.24,4.55
Kepler-1052 c,180.9259949,,,,,,,,,,,,,,5818,-0.22,4.55
Kepler-1052 b,34.8536903,0.0001884,0,,89.37,,2454997.047,0.00438,44.9,14.6,0.02596,0.00038,,,5818,-0.22,4.55
Kepler-1052 b,34.8538276,0.000126,0,,89.95,,2454997.044,0.00297,51,3,0.02644,0.00086,,,5835,-0.24,4.55
Kepler-1052 b,34.8538276,0.000126,0,,89.95,,2454997.044,0.00297,51,3,0.02644,0.00086,,,5835,-0.24,4.55
Kepler-1052 b,34.85379936,0.00010176,,,,,2454997.043,0.002319,,,,,,,5720,0.03,4.48
Kepler-1052 b,34.8538276,0.000126,,,,,2454997.044,0.00297,,,0.02644,0.00086,,,5888,0,4.42
Kepler-1052 b,34.85333,0.00036,0,,88.81,,2454997.048,0.0038,34,12,0.0282,0.0016,,,5836,,4.54
Kepler-1052 b,34.8536903,0.0001884,,,,,2454997.047,0.00438,,,,,,,5720,0.03,4.48
Kepler-1052 b,34.8538276,0.000126,0,,89.95,,2454997.044,0.00297,51,3,0.02644,0.00086,,,5835,-0.24,4.55
Kepler-1052 b,34.85382925,0.0000039,,,,,2454997.043,0.003426,,,,,,,5720,0.03,4.48
Kepler-1052 b,,,,,,,,,,,,,,,5738,,
Kepler-1051 b,,,,,,,,,,,,,,,6417,,
Kepler-1051 b,25.96264,0.00034,0,,87.66,,2454971.957,0.0048,21.1,3.9,0.01725,0.0004,,,6797,,4.31
Kepler-1051 b,25.96200249,0.00008634,0,,89.95,,2454971.966,0.00263,32,2,0.01778,0.0005,,,6784,-0.46,4.29
Kepler-1051 b,25.96180896,0.00000374,,,,,2454971.969,0.003494,,,,,,,6499.3,-0.174,4.24
Kepler-1051 b,25.96182465,0.00005584,,,,,2454971.97,0.001768,,,,,,,6499.3,-0.174,4.24
Kepler-1051 b,25.96200249,0.00008634,0,,89.95,,2454971.966,0.00263,32,2,0.01778,0.0005,,,6784,-0.46,4.29
Kepler-1051 b,25.96190067,0.00009616,0,,89.96,,2454971.969,0.00303,32.16,1.8,0.01721,0.00052,,,6369,0.06,4.09
Kepler-1051 b,25.96200249,0.00008634,0,,89.95,,2454971.966,0.00263,32,2,0.01778,0.0005,,,6784,-0.46,4.29
Kepler-1051 b,25.96190067,0.00009616,,,,,2454971.969,0.00303,,,,,,,6499.3,-0.174,4.24
Kepler-1051 b,25.96200249,0.00008634,,,,,2454971.966,0.00263,,,0.01778,0.0005,,,6675,0.04,4.12
Kepler-1050 c,21.1284569,0.000112,0,,89.95,,2454982.279,0.00344,42.54,3.7,0.01216,0.00045,,,6086,-0.08,4.41
Kepler-1050 c,21.12724896,0.00007641,,,,,2454982.306,0.002861,,,,,,,5870.68,0.135,4.43
Kepler-1050 c,21.1285655,0.0001997,0,,89.48,,2454982.276,0.00695,39.6,13.8,0.01224,0.00057,,,5817,0.18,3.88
Kepler-1050 c,21.1285655,0.0001997,,,,,2454982.276,0.00695,,,,,,,5870.68,0.135,4.43
Kepler-1050 c,,,,,,,,,,,,,,,5846,,
Kepler-1050 c,21.1284569,0.000112,0,,89.95,,2454982.279,0.00344,42.54,3.7,0.01216,0.00045,,,6086,-0.08,4.41
Kepler-1050 c,21.12902,0.00034,0,,88.24,,2454982.27,0.0056,27.4,7.1,0.01329,0.00068,,,6064,,4.41
Kepler-1050 c,21.12846106,0.00000806,,,,,2454961.153,0.006351,,,,,,,5870.68,0.135,4.43
Kepler-1050 c,21.1284569,0.000112,,,,,2454982.279,0.00344,,,0.01216,0.00045,,,6010,0.03,4.37
Kepler-1050 c,21.1284569,0.000112,0,,89.95,,2454982.279,0.00344,42.54,3.7,0.01216,0.00045,,,6086,-0.08,4.41
Kepler-1050 b,15.3791,0.00018,0,,88.81,,2454976.401,0.0044,22.2,5.7,0.01317,0.00056,,,6064,,4.41
Kepler-1050 b,15.3787546,0.00006915,0,,88.81,,2454976.411,0.00327,22.63,9.1,0.01319,0.00196,,,6086,-0.08,4.41
Kepler-1050 b,15.37857995,0.00003625,,,,,2454976.446,0.001049,,,,,,,5870.68,0.135,4.43
Kepler-1050 b,,,,,,,,,,,,,,,5846,,
Kepler-1050 b,15.3789014,0.0001383,0,,89.14,,2454976.406,0.00695,23.87,9.3,0.01252,0.00053,,,5817,0.18,3.88
Kepler-1050 b,15.3787546,0.00006915,,,,,2454976.411,0.00327,,,0.01319,0.00196,,,6010,0.03,4.37
Kepler-1050 b,15.3789014,0.0001383,,,,,2454976.406,0.00695,,,,,,,5870.68,0.135,4.43
Kepler-1050 b,15.3787546,0.00006915,0,,88.81,,2454976.411,0.00327,22.63,9.1,0.01319,0.00196,,,6086,-0.08,4.41
Kepler-1050 b,15.3787546,0.00006915,0,,88.81,,2454976.411,0.00327,22.63,9.1,0.01319,0.00196,,,6086,-0.08,4.41
Kepler-105 c,7.12594591,0.0000125,,,,,2454972.005,0.00136,,,0.0129,0.0003,,,6082,0,4.35
Kepler-105 c,7.12593999,0.00000195,,,,,2454957.753,0.001687,,,,,,,5950.98,-0.148,4.43
Kepler-105 c,7.125939,0.000017,,,,,2454972.004,0.00141,,,,,,,5873,,4.3
Kepler-105 c,7.12594591,0.0000125,0,,89.38,,2454972.005,0.00136,19.27,2,0.0129,0.0003,,,6391,-0.22,4.23
Kepler-105 c,7.12594387,0.00001406,0,,84.02,,2454972.005,0.00159,8.62,4.2,0.01512,0.00032,,,5779,-0.06,4.34
Kepler-105 c,,,,,,,,,,,,,,,5933,,
Kepler-105 c,7.12594591,0.0000125,0,,89.38,,2454972.005,0.00136,19.27,2,0.0129,0.0003,,,6391,-0.22,4.23
Kepler-105 c,7.12594387,0.00001406,,,,,2454972.005,0.00159,,,,,,,5950.98,-0.148,4.43
Kepler-105 c,7.1262,0.0002,,,,,2456464.599,0.0006,,,,,,,5827,-0.19,
Kepler-105 c,7.126,,,,,,,,,,0.01296,,,,6065,-0.1,4.43
Kepler-105 c,7.12594591,0.0000125,0,,89.38,,2454972.005,0.00136,19.27,2,0.0129,0.0003,,,6391,-0.22,4.23
Kepler-105 c,7.125967,0.00004,0,,88.24,,2454972.003,0.002,16.3,2,0.01296,0.00023,,,6398,,4.25
Kepler-105 c,7.126,,,,,,,,,,,,,,,,
Kepler-105 c,7.126,,,,,,,,,,,,,,,,
Kepler-105 b,5.412,,,,,,,,,,,,,,,,
Kepler-105 b,5.41220393,0.00000305,,,,,2454966.143,0.000468,,,,,,,5950.98,-0.148,4.43
Kepler-105 b,5.4122,0.00002,0.47,0.05,85.94,1.87,2454966.142,,8.9,2.4,0.028,0.001,272.16,16.04,6397,-0.22,4.15
Kepler-105 b,5.41220713,0.00000249,0,,89.38,,2454966.143,0.000375,14.987,0.638,0.02257,0.00032,,,6391,-0.22,4.23
Kepler-105 b,,,,,,,,,,,,,,,5933,,
Kepler-105 b,5.41220713,0.00000249,0,,89.38,,2454966.143,0.000375,14.987,0.638,0.02257,0.00032,,,6391,-0.22,4.23
Kepler-105 b,5.4122014,0.0000086,0,,88.24,,2454966.142,0.00056,13.6,1.7,0.02292,0.00021,,,6398,,4.25
Kepler-105 b,5.41220393,0.00000305,0,,85.12,,2454966.143,0.000468,9.25,4.5,0.02477,0.00006,,,5779,-0.06,4.34
Kepler-105 b,5.412,,,,,,,,,,0.02292,,,,6065,-0.1,4.43
Kepler-105 b,5.41220713,0.00000249,0,,89.38,,2454966.143,0.000375,14.987,0.638,0.02257,0.00032,,,6391,-0.22,4.23
Kepler-105 b,5.41220425,0.0000006,,,,,2454955.319,0.000536,,,,,,,5950.98,-0.148,4.43
Kepler-105 b,5.41220713,0.00000249,,,,,2454966.143,0.000375,,,0.02257,0.00032,,,6082,0,4.35
Kepler-1049 b,3.27344784,0.00000618,,,,,2454967.45,0.00155,,,,,,,3908,,4.66
Kepler-1049 b,3.27346074,0.00000531,0,,84.22,,2454967.447,0.00128,8.5,4,0.01752,0.00169,,,3809,-0.4,4.79
Kepler-1049 b,3.2734813,0.00001147,,,,,2454967.445,0.002841,,,,,,,3908,,4.66
Kepler-1049 b,3.27346074,0.00000531,,,,,2454967.447,0.00128,,,0.01752,0.00169,,,3864,-0.33,4.77
Kepler-1049 b,,,,,,,,,,,,,,,3756,,
Kepler-1049 b,3.27346074,0.00000531,0,,84.22,,2454967.447,0.00128,8.5,4,0.01752,0.00169,,,3809,-0.4,4.79
Kepler-1049 b,3.27346966,0.00000243,,,,,2454967.446,0.002131,,,,,,,3908,,4.66
Kepler-1049 b,3.27344784,0.00000618,0,,88.1,,2454967.45,0.00155,13.24,6,0.01493,0.00022,,,3758,0,4.77
Kepler-1049 b,3.27346074,0.00000531,0,,84.22,,2454967.447,0.00128,8.5,4,0.01752,0.00169,,,3809,-0.4,4.79
Kepler-1049 b,3.273459,0.00002,0,,86.52,,2454967.447,0.0019,11.3,5.1,0.0155,0.0011,,,4025,,4.74
Kepler-1048 b,6.92101452,0.0000222,,,,,2454968.643,0.00268,,,,,,,4388.39,-0.088,4.21
Kepler-1048 b,6.921029,0.000066,0,,83.08,,2454968.644,0.0036,6.77,0.54,0.02502,0.00051,,,4557,,4.67
Kepler-1048 b,6.92101021,0.00002415,0,,89.95,,2454968.645,0.0031,12.718,0.421,0.02122,0.00087,,,4461,-0.6,4.66
Kepler-1048 b,6.92101021,0.00002415,0,,89.95,,2454968.645,0.0031,12.718,0.421,0.02122,0.00087,,,4461,-0.6,4.66
Kepler-1048 b,6.92101021,0.00002415,,,,,2454968.645,0.0031,,,0.02122,0.00087,,,4651,0.01,4.62
Kepler-1048 b,6.92101021,0.00002415,0,,89.95,,2454968.645,0.0031,12.718,0.421,0.02122,0.00087,,,4461,-0.6,4.66
